ranking,score,title,number_of_episodes,emission_date,number_members,url
7652,6.33,Yami Shibai 3,TV (13 eps),Jan 2016 - Apr 2016,"35,998 members",https://myanimelist.net/anime/31994/Yami_Shibai_3
7653,6.33,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,OVA (4 eps),Dec 2007 - Mar 2008,"5,470 members",https://myanimelist.net/anime/3417/Yawaraka_Sangokushi_Tsukisase_Ryofuko-chan
7654,6.33,Zettai Muteki Raijin-Oh (1992),OVA (4 eps),Sep 1992 - Feb 1993,714 members,https://myanimelist.net/anime/2028/Zettai_Muteki_Raijin-Oh_1992
7655,6.33,Kinnikuman: Kessen! Shichinin no Choujin tai Uchuu Nobushi,Special (1 eps),Jul 1984 - Jul 1984,"1,032 members",https://myanimelist.net/anime/3280/Kinnikuman__Kessen_Shichinin_no_Choujin_tai_Uchuu_Nobushi
7656,6.33,Kirakira 5th Anniversary Live Anime: Kick Start Generation,OVA (1 eps),Mar 2013 - Mar 2013,"2,327 members",https://myanimelist.net/anime/15279/Kirakira_5th_Anniversary_Live_Anime__Kick_Start_Generation
7657,6.33,Koi☆Sento,OVA (1 eps),Nov 2010 - Nov 2010,"8,093 members",https://myanimelist.net/anime/9333/Koi☆Sento
7658,6.33,Kuiba II: Dazhan Yuan Yang Jie,Movie (1 eps),May 2013 - May 2013,589 members,https://myanimelist.net/anime/19687/Kuiba_II__Dazhan_Yuan_Yang_Jie
7659,6.33,Kuromi's Pretty Journey,ONA (21 eps),Feb 2023 - Mar 2023,"1,094 members",https://myanimelist.net/anime/54535/Kuromis_Pretty_Journey
7660,6.33,Kyoukaisenjou no Horizon Special,Special (1 eps),Dec 2018 - Dec 2018,"4,808 members",https://myanimelist.net/anime/38046/Kyoukaisenjou_no_Horizon_Special
7661,6.33,Love Live! Kouhaku Special Anime,Special (1 eps),Dec 2015 - Dec 2015,"5,383 members",https://myanimelist.net/anime/32481/Love_Live_Kouhaku_Special_Anime
7662,6.33,Love Live! The School Idol Movie: Gekijou Manner CM,Movie (4 eps),Jun 2015 - Jun 2015,"5,286 members",https://myanimelist.net/anime/32476/Love_Live_The_School_Idol_Movie__Gekijou_Manner_CM
7663,6.33,Mahou Shoujo Tokushusen Asuka,TV (12 eps),Jan 2019 - Mar 2019,"80,219 members",https://myanimelist.net/anime/37979/Mahou_Shoujo_Tokushusen_Asuka
7664,6.33,Maken-Ki!,TV (12 eps),Oct 2011 - Dec 2011,"280,071 members",https://myanimelist.net/anime/9936/Maken-Ki
7665,6.33,Minky Momo in Tabidachi no Eki,OVA (1 eps),Jun 1994 - Jun 1994,"1,750 members",https://myanimelist.net/anime/6492/Minky_Momo_in_Tabidachi_no_Eki
7666,6.33,Miyamoto Musashi: Souken ni Haseru Yume,Movie (1 eps),Jun 2009 - Jun 2009,"6,443 members",https://myanimelist.net/anime/5386/Miyamoto_Musashi__Souken_ni_Haseru_Yume
7667,6.33,Moon Effect,Music (1 eps),May 2021 - May 2021,442 members,https://myanimelist.net/anime/50239/Moon_Effect
7668,6.33,Nyanbo!,TV (26 eps),Sep 2016 - Mar 2017,"6,345 members",https://myanimelist.net/anime/32805/Nyanbo
7669,6.33,Oira Uchuu no Tankoufu,OVA (2 eps),Nov 1994 - Jan 1995,"2,051 members",https://myanimelist.net/anime/1867/Oira_Uchuu_no_Tankoufu
7670,6.33,One Piece Film: Gold - Cine Mike Popcorn Kokuchi,Special (1 eps),Jun 2016 - Jun 2016,"7,152 members",https://myanimelist.net/anime/36241/One_Piece_Film__Gold_-_Cine_Mike_Popcorn_Kokuchi
7671,6.33,Oneechan ga Kita,TV (12 eps),Jan 2014 - Mar 2014,"114,700 members",https://myanimelist.net/anime/20931/Oneechan_ga_Kita
7672,6.33,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,ONA (3 eps),Aug 2013 - Aug 2013,"137,585 members",https://myanimelist.net/anime/18857/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai_Specials
7673,6.33,Pianoman,ONA (1 eps),Jan 2020 - Jan 2020,"1,265 members",https://myanimelist.net/anime/41217/Pianoman
7674,6.33,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei,Movie (1 eps),Jul 2013 - Jul 2013,"45,423 members",https://myanimelist.net/anime/16680/Pokemon_Movie_16__Shinsoku_no_Genosect_-_Mewtwo_Kakusei
7675,6.33,Red Garden: Dead Girls,OVA (1 eps),Aug 2007 - Aug 2007,"7,967 members",https://myanimelist.net/anime/2267/Red_Garden__Dead_Girls
7676,6.33,Robot Girls Z Plus,ONA (6 eps),May 2015 - Oct 2015,"6,865 members",https://myanimelist.net/anime/29035/Robot_Girls_Z_Plus
7677,6.33,Scratch x One Piece Film: Gold,Special (1 eps),May 2016 - May 2016,"7,902 members",https://myanimelist.net/anime/36240/Scratch_x_One_Piece_Film__Gold
7678,6.33,Seigi,Music (1 eps),May 2019 - May 2019,271 members,https://myanimelist.net/anime/50007/Seigi
7679,6.33,Shaonian Jinyiwei 2nd Season,ONA (13 eps),Oct 2017 - Jan 2018,560 members,https://myanimelist.net/anime/37152/Shaonian_Jinyiwei_2nd_Season
7680,6.33,Shi Wan Ge Leng Xiaohua Movie 1,Movie (1 eps),Jan 2015 - Jan 2015,722 members,https://myanimelist.net/anime/33195/Shi_Wan_Ge_Leng_Xiaohua_Movie_1
7681,6.33,Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,OVA (1 eps),Mar 2016 - Mar 2016,"12,759 members",https://myanimelist.net/anime/31867/Shoujo-tachi_wa_Kouya_wo_Mezasu__Iubeki_Monokashira
7682,6.33,Super Street Fighter IV,OVA (1 eps),Apr 2010 - Apr 2010,"6,931 members",https://myanimelist.net/anime/8026/Super_Street_Fighter_IV
7683,6.33,Tatakau Mono-tachi e Ai wo Komete,Music (1 eps),Jul 2018 - Jul 2018,398 members,https://myanimelist.net/anime/39185/Tatakau_Mono-tachi_e_Ai_wo_Komete
7684,6.33,Tayutayu: Pure My Heart,Special (6 eps),Jun 2009 - Nov 2009,"8,054 members",https://myanimelist.net/anime/6705/Tayutayu__Pure_My_Heart
7685,6.33,The Circle Of Butterflies,Music (1 eps),Sep 2022 - Sep 2022,221 members,https://myanimelist.net/anime/53330/The_Circle_Of_Butterflies
7686,6.33,TO,OVA (2 eps),Oct 2009 - Oct 2009,"5,569 members",https://myanimelist.net/anime/7279/TO
7687,6.33,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,Special (3 eps),Jan 2011 - Apr 2011,"8,017 members",https://myanimelist.net/anime/10390/hack__Quantum__Sore_ike_Bokura_no_Chimuchimu-chan
7688,6.33,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,TV (12 eps),Jul 2016 - Sep 2016,"20,199 members",https://myanimelist.net/anime/32301/Active_Raid__Kidou_Kyoushuushitsu_Dai_Hachi_Gakari_2nd
7689,6.33,Ajimu: Kaigan Monogatari,ONA (4 eps),Jun 2001 - Feb 2002,"14,268 members",https://myanimelist.net/anime/1734/Ajimu__Kaigan_Monogatari
7690,6.33,Amnesia OVA,OVA (1 eps),Sep 2013 - Sep 2013,"32,295 members",https://myanimelist.net/anime/20655/Amnesia_OVA
7691,6.33,Animentary: Ketsudan,TV (25 eps),Apr 1971 - Sep 1971,"1,474 members",https://myanimelist.net/anime/8436/Animentary__Ketsudan
7692,6.33,Astroganger,TV (26 eps),Oct 1972 - Mar 1973,"1,544 members",https://myanimelist.net/anime/5311/Astroganger
7693,6.33,Boku no Sensou,Music (1 eps),Apr 2022 - Apr 2022,"1,038 members",https://myanimelist.net/anime/51618/Boku_no_Sensou
7694,6.33,Bremen 4: Jigoku no Naka no Tenshi-tachi,Special (1 eps),Aug 1981 - Aug 1981,992 members,https://myanimelist.net/anime/9991/Bremen_4__Jigoku_no_Naka_no_Tenshi-tachi
7695,6.33,Colours,Music (1 eps),Jul 2021 - Jul 2021,444 members,https://myanimelist.net/anime/49490/Colours
7696,6.33,Cyborg 009: Chou Ginga Densetsu,Movie (1 eps),Dec 1980 - Dec 1980,"2,616 members",https://myanimelist.net/anime/7336/Cyborg_009__Chou_Ginga_Densetsu
7697,6.33,Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,Special (1 eps),Aug 2003 - Aug 2003,"1,266 members",https://myanimelist.net/anime/40251/Cyborg_009__The_Cyborg_Soldier_-_Kami_no_Ubugoe
7698,6.33,D.I.C.E.,TV (40 eps),Dec 2005 - Sep 2006,"4,760 members",https://myanimelist.net/anime/2285/DICE
7699,6.33,Danball Senki Wars: All Star Battle,Special (1 eps),Feb 2014 - Feb 2014,914 members,https://myanimelist.net/anime/33957/Danball_Senki_Wars__All_Star_Battle
7700,6.33,Dirty Pair no Ooshoubu: Nolandia no Nazo,OVA (1 eps),Dec 1985 - Dec 1985,"4,948 members",https://myanimelist.net/anime/1794/Dirty_Pair_no_Ooshoubu__Nolandia_no_Nazo
7701,6.33,Domo-kun,TV (37 eps),Dec 1998 - Jan 2008,"2,665 members",https://myanimelist.net/anime/7643/Domo-kun
7702,6.33,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,Special (1 eps),Dec 2017 - Dec 2017,"19,056 members",https://myanimelist.net/anime/36914/Fate_Grand_Order__Himuro_no_Tenchi_-_7-nin_no_Saikyou_Ijin-hen
7703,6.33,Futari Ecchi,OVA (4 eps),Jul 2002 - Jan 2004,"35,302 members",https://myanimelist.net/anime/382/Futari_Ecchi
7704,6.33,Future GPX Cyber Formula Graffiti,OVA (1 eps),Aug 1992 - Aug 1992,693 members,https://myanimelist.net/anime/9759/Future_GPX_Cyber_Formula_Graffiti
7705,6.33,Ganbare Goemon,TV (23 eps),Oct 1997 - Mar 1998,"1,518 members",https://myanimelist.net/anime/2885/Ganbare_Goemon
7706,6.33,Ginga Reppuu Baxingar,TV (39 eps),Jul 1982 - Mar 1983,"1,321 members",https://myanimelist.net/anime/4242/Ginga_Reppuu_Baxingar
7707,6.33,Hanabi (2022),Music (1 eps),Jan 2022 - Jan 2022,294 members,https://myanimelist.net/anime/53001/Hanabi_2022
7708,6.33,HaruChika: Haruta to Chika wa Seishun suru,TV (12 eps),Jan 2016 - Mar 2016,"89,513 members",https://myanimelist.net/anime/30895/HaruChika__Haruta_to_Chika_wa_Seishun_suru
7709,6.33,Hayan Ma-eum Baeggu,TV (13 eps),Oct 2000 - Jan 2001,991 members,https://myanimelist.net/anime/10623/Hayan_Ma-eum_Baeggu
7710,6.33,Hikaru no Go Recaps,Special (2 eps),Jan 2003 - Oct 2003,"1,070 members",https://myanimelist.net/anime/41191/Hikaru_no_Go_Recaps
7711,6.33,Himawari!,TV (13 eps),Apr 2006 - Jul 2006,"23,825 members",https://myanimelist.net/anime/910/Himawari
7712,6.33,Himesama Goyoujin,TV (12 eps),Apr 2006 - Jul 2006,"2,634 members",https://myanimelist.net/anime/1884/Himesama_Goyoujin
7713,6.33,Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi,Special (1 eps),Jul 2021 - Jul 2021,"26,107 members",https://myanimelist.net/anime/49297/Isekai_Cheat_Magician__Yoiboshi_no_Matsuri_to_Majutsushi
7714,6.33,Juntoumei Shounen,Music (1 eps),Mar 2018 - Mar 2018,513 members,https://myanimelist.net/anime/41178/Juntoumei_Shounen
7715,6.33,Juushinki Pandora,TV (26 eps),Mar 2018 - Sep 2018,"38,170 members",https://myanimelist.net/anime/33531/Juushinki_Pandora
7716,6.33,KanColle: Itsuka Ano Umi de,TV (8 eps),Nov 2022 - Mar 2023,"50,254 members",https://myanimelist.net/anime/30455/KanColle__Itsuka_Ano_Umi_de
7717,6.32,1000-mankai Hug Nanda,Music (1 eps),Dec 2022 - Dec 2022,244 members,https://myanimelist.net/anime/53917/1000-mankai_Hug_Nanda
7718,6.32,Aitsura Zenin Dousoukai,Music (1 eps),Jun 2021 - Jun 2021,387 members,https://myanimelist.net/anime/50008/Aitsura_Zenin_Dousoukai
7719,6.32,Back Arrow,TV (24 eps),Jan 2021 - Jun 2021,"38,564 members",https://myanimelist.net/anime/40964/Back_Arrow
7720,6.32,Bai Ye Ling Long,ONA (25 eps),Jun 2018 - Nov 2018,"4,127 members",https://myanimelist.net/anime/37740/Bai_Ye_Ling_Long
7721,6.32,Bakusou Kyoudai Let's & Go Special,Special (1 eps),Dec 1996 - Dec 1996,"1,050 members",https://myanimelist.net/anime/9857/Bakusou_Kyoudai_Lets___Go_Special
7722,6.32,Baraou no Souretsu,TV (24 eps),Jan 2022 - Jun 2022,"55,719 members",https://myanimelist.net/anime/42892/Baraou_no_Souretsu
7723,6.32,Cardfight!! Vanguard: Zoku Koukousei-hen,TV (14 eps),May 2019 - Aug 2019,"5,642 members",https://myanimelist.net/anime/39244/Cardfight_Vanguard__Zoku_Koukousei-hen
7724,6.32,ChäoS;Child,TV (12 eps),Jan 2017 - Mar 2017,"128,164 members",https://myanimelist.net/anime/30485/ChäoS_Child
7725,6.32,Chouon Senshi Borgman,TV (35 eps),Apr 1988 - Dec 1988,"3,073 members",https://myanimelist.net/anime/3035/Chouon_Senshi_Borgman
7726,6.32,Cluster Edge,TV (25 eps),Oct 2005 - Mar 2006,"10,495 members",https://myanimelist.net/anime/69/Cluster_Edge
7727,6.32,Detarame na Sekai no Melodrama,ONA (1 eps),Mar 2023 - Mar 2023,353 members,https://myanimelist.net/anime/54810/Detarame_na_Sekai_no_Melodrama
7728,6.32,DT Eightron,TV (26 eps),Apr 1998 - Nov 1998,"2,232 members",https://myanimelist.net/anime/1314/DT_Eightron
7729,6.32,"Eikoku Ikka, Nihon wo Taberu",TV (24 eps),Apr 2015 - Oct 2015,"1,377 members",https://myanimelist.net/anime/29722/Eikoku_Ikka_Nihon_wo_Taberu
7730,6.32,Final Fantasy: The Spirits Within,Movie (1 eps),Jul 2001 - Jul 2001,"69,814 members",https://myanimelist.net/anime/1361/Final_Fantasy__The_Spirits_Within
7731,6.32,Gall Force 3: Stardust War,OVA (1 eps),Nov 1988 - Nov 1988,"3,024 members",https://myanimelist.net/anime/2062/Gall_Force_3__Stardust_War
7732,6.32,Geneshaft,TV (13 eps),Apr 2001 - Jun 2001,"13,705 members",https://myanimelist.net/anime/909/Geneshaft
7733,6.32,Ginga Ojousama Densetsu Yuna: Shin'en no Fairy,OVA (3 eps),Dec 1996 - May 1997,"2,904 members",https://myanimelist.net/anime/2474/Ginga_Ojousama_Densetsu_Yuna__Shinen_no_Fairy
7734,6.32,Hajime Ningen Gyatoruz,TV (77 eps),Oct 1974 - Mar 1976,813 members,https://myanimelist.net/anime/8763/Hajime_Ningen_Gyatoruz
7735,6.32,Hana yori Dango (Movie),Movie (1 eps),Mar 1997 - Mar 1997,"8,011 members",https://myanimelist.net/anime/2071/Hana_yori_Dango_Movie
7736,6.32,Harukanaru Toki no Naka de: Hachiyou Shou Specials,Special (8 eps),Sep 2005 - Apr 2006,"2,785 members",https://myanimelist.net/anime/1905/Harukanaru_Toki_no_Naka_de__Hachiyou_Shou_Specials
7737,6.32,Heavy Object: Dai 37 Kidou Seihi Daitai - Sakusen Kiroku,Special (1 eps),Dec 2015 - Dec 2015,"3,083 members",https://myanimelist.net/anime/38180/Heavy_Object__Dai_37_Kidou_Seihi_Daitai_-_Sakusen_Kiroku
7738,6.32,Heroman Specials,Special (3 eps),Sep 2010 - Mar 2011,"3,038 members",https://myanimelist.net/anime/9121/Heroman_Specials
7739,6.32,Jack to Mame no Ki,Movie (1 eps),Jul 1974 - Jul 1974,"1,737 members",https://myanimelist.net/anime/3720/Jack_to_Mame_no_Ki
7740,6.32,Jing: Shuang Cheng - Feng Qi Pian,ONA (4 eps),Aug 2020 - Aug 2020,"1,030 members",https://myanimelist.net/anime/42794/Jing__Shuang_Cheng_-_Feng_Qi_Pian
7741,6.32,Juusenshi Gulkeeva,TV (26 eps),Apr 1995 - Sep 1995,"2,115 members",https://myanimelist.net/anime/3099/Juusenshi_Gulkeeva
7742,6.32,Kacchikenee!,Movie (1 eps),Mar 2016 - Mar 2016,"2,055 members",https://myanimelist.net/anime/30921/Kacchikenee
7743,6.32,Kaze no Na wa Amnesia,Movie (1 eps),Dec 1990 - Dec 1990,"18,399 members",https://myanimelist.net/anime/1793/Kaze_no_Na_wa_Amnesia
7744,6.32,Kidou Senshi Gundam SEED MSV Astray,OVA (2 eps),Mar 2004 - Jul 2004,"12,284 members",https://myanimelist.net/anime/864/Kidou_Senshi_Gundam_SEED_MSV_Astray
7745,6.32,Kidou Senshi Gundam: Suisei no Majo Recap,Special (1 eps),Nov 2022 - Nov 2022,"1,524 members",https://myanimelist.net/anime/53603/Kidou_Senshi_Gundam__Suisei_no_Majo_Recap
7746,6.32,Tondemo Senshi Muteking,TV (56 eps),Sep 1980 - Sep 1981,998 members,https://myanimelist.net/anime/5833/Tondemo_Senshi_Muteking
7747,6.32,Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,OVA (1 eps),Mar 2003 - Mar 2003,"1,590 members",https://myanimelist.net/anime/8949/Tottoko_Hamtarou_OVA_2__Hamuchanzu_no_Takara_Sagashi_Daisaku_-_Hamuha_Suteki_na_Umi_no_Natsuyasumi
7748,6.32,Trapp Ikka Monogatari Specials,Special (2 eps),Jun 2001 - Jun 2001,537 members,https://myanimelist.net/anime/25079/Trapp_Ikka_Monogatari_Specials
7749,6.32,Triage X,TV (10 eps),Apr 2015 - Jun 2015,"156,466 members",https://myanimelist.net/anime/26443/Triage_X
7750,6.32,Wo Kao Chongzhi Dang Wudi,ONA (60 eps),Jul 2022 - Dec 2022,"1,064 members",https://myanimelist.net/anime/51490/Wo_Kao_Chongzhi_Dang_Wudi
7751,6.32,Zetsumetsu Kigu Shoujo: Amazing Twins,OVA (2 eps),Feb 2014 - Jun 2014,"11,036 members",https://myanimelist.net/anime/19953/Zetsumetsu_Kigu_Shoujo__Amazing_Twins
7752,6.32,Kuro ga Ita Natsu,Movie (1 eps),Jun 1990 - Jun 1990,946 members,https://myanimelist.net/anime/3866/Kuro_ga_Ita_Natsu
7753,6.32,Kuusen Madoushi Kouhosei no Kyoukan,TV (12 eps),Jul 2015 - Sep 2015,"247,405 members",https://myanimelist.net/anime/25283/Kuusen_Madoushi_Kouhosei_no_Kyoukan
7754,6.32,Kyoukai Senki,TV (13 eps),Oct 2021 - Dec 2021,"30,374 members",https://myanimelist.net/anime/48466/Kyoukai_Senki
7755,6.32,Look at Me Only,Movie (1 eps),2016 - 2016,534 members,https://myanimelist.net/anime/49976/Look_at_Me_Only
7756,6.32,Magikano,TV (13 eps),Jan 2006 - Apr 2006,"34,024 members",https://myanimelist.net/anime/576/Magikano
7757,6.32,Minami Kamakura Koukou Joshi Jitensha-bu,TV (12 eps),Jan 2017 - Mar 2017,"20,637 members",https://myanimelist.net/anime/31422/Minami_Kamakura_Koukou_Joshi_Jitensha-bu
7758,6.32,Mizuiro (2003),OVA (2 eps),Apr 2003 - Oct 2003,"3,800 members",https://myanimelist.net/anime/1039/Mizuiro_2003
7759,6.32,"Never Lose, My Rule",Music (1 eps),Aug 2022 - Aug 2022,271 members,https://myanimelist.net/anime/52948/Never_Lose_My_Rule
7760,6.32,Nezumi Scheme,Music (1 eps),Nov 2022 - Nov 2022,212 members,https://myanimelist.net/anime/53648/Nezumi_Scheme
7761,6.32,Onboro Film,Movie (1 eps),Aug 1985 - Aug 1985,"2,802 members",https://myanimelist.net/anime/2550/Onboro_Film
7762,6.32,Peut-etre Toi,Music (1 eps),Jul 2006 - Jul 2006,"2,359 members",https://myanimelist.net/anime/4890/Peut-etre_Toi
7763,6.32,Seikimatsu★Darling,OVA (1 eps),Feb 1996 - Feb 1996,"8,026 members",https://myanimelist.net/anime/1217/Seikimatsu★Darling
7764,6.32,Sensou no Tsukurikata,Movie (1 eps),Oct 2015 - Oct 2015,"1,083 members",https://myanimelist.net/anime/32728/Sensou_no_Tsukurikata
7765,6.32,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,Special (1 eps),Dec 2019 - Dec 2019,"23,736 members",https://myanimelist.net/anime/40849/Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tueee_Kuse_ni_Shinchou_Sugiru_Recap
7766,6.32,Spy Kyoushitsu,TV (12 eps),Jan 2023 - Mar 2023,"116,508 members",https://myanimelist.net/anime/51252/Spy_Kyoushitsu
7767,6.32,Strange Dawn,TV (13 eps),Jul 2000 - Sep 2000,"5,380 members",https://myanimelist.net/anime/171/Strange_Dawn
7768,6.32,Teekyuu 4 Specials,Special (2 eps),Aug 2015 - Aug 2015,"5,703 members",https://myanimelist.net/anime/31608/Teekyuu_4_Specials
7769,6.31,Kino no Tabi: The Beautiful World - The Animated Series - Haikyo no Kuni - On Your Way,Special (27 eps),Jul 2016 - Sep 2016,"4,186 members",https://myanimelist.net/anime/38179/Kino_no_Tabi__The_Beautiful_World_-_The_Animated_Series_-_Haikyo_no_Kuni_-_On_Your_Way
7770,6.31,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Renewal Daisakusen!! - Aa, Omoide no Hanayashiki",Special (1 eps),Sep 2006 - Sep 2006,544 members,https://myanimelist.net/anime/33878/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo__Ryoutsu_no_Asakusa_Renewal_Daisakusen_-_Aa_Omoide_no_Hanayashiki
7771,6.31,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO Recap,Special (1 eps),Jul 2019 - Jul 2019,"4,558 members",https://myanimelist.net/anime/40157/Kono_Yo_no_Hate_de_Koi_wo_Utau_Shoujo_YU-NO_Recap
7772,6.31,Koutetsu Sangokushi Special,Special (1 eps),Mar 2008 - Mar 2008,984 members,https://myanimelist.net/anime/8304/Koutetsu_Sangokushi_Special
7773,6.31,Kuma Miko,TV (12 eps),Apr 2016 - Jun 2016,"72,942 members",https://myanimelist.net/anime/31804/Kuma_Miko
7774,6.31,Kumo to Yuurei,Music (1 eps),Aug 2018 - Aug 2018,589 members,https://myanimelist.net/anime/41179/Kumo_to_Yuurei
7775,6.31,Mad★Bull 34,OVA (4 eps),Dec 1990 - Aug 1992,"10,835 members",https://myanimelist.net/anime/3448/Mad★Bull_34
7776,6.31,Marie & Gali,TV (40 eps),Mar 2009 - Mar 2010,"4,366 members",https://myanimelist.net/anime/6130/Marie___Gali
7777,6.31,Mela!,Music (1 eps),Apr 2020 - Apr 2020,280 members,https://myanimelist.net/anime/43435/Mela
7778,6.31,Moero Arthur: Hakuba no Ouji,TV (22 eps),Apr 1980 - Sep 1980,946 members,https://myanimelist.net/anime/4614/Moero_Arthur__Hakuba_no_Ouji
7779,6.31,NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,OVA (3 eps),Jul 1991 - Nov 1991,"1,215 members",https://myanimelist.net/anime/2085/NG_Knight_Ramune___40_EX__Biku_Biku_Triangle_Ai_no_Arashi_Daisakusen
7780,6.31,Ningyo,Movie (1 eps),Sep 1964 - Sep 1964,"4,127 members",https://myanimelist.net/anime/2047/Ningyo
7781,6.31,Ookamikakushi,TV (12 eps),Jan 2010 - Mar 2010,"71,811 members",https://myanimelist.net/anime/7079/Ookamikakushi
7782,6.31,Pandora Voxx Complete,Music (7 eps),Mar 2013 - Mar 2013,371 members,https://myanimelist.net/anime/36631/Pandora_Voxx_Complete
7783,6.31,Phantasy Star Online 2 The Animation,TV (12 eps),Jan 2016 - Apr 2016,"67,874 members",https://myanimelist.net/anime/31223/Phantasy_Star_Online_2_The_Animation
7784,6.31,Poputepipikku Kinen,ONA (1 eps),Jun 2018 - Jun 2018,"5,853 members",https://myanimelist.net/anime/38068/Poputepipikku_Kinen
7785,6.31,Rikujou Bouei-tai Mao-chan,TV (26 eps),Jul 2002 - Dec 2002,"5,145 members",https://myanimelist.net/anime/980/Rikujou_Bouei-tai_Mao-chan
7786,6.31,Saint Beast: Kouin Jojishi Tenshi Tan,TV (13 eps),Apr 2007 - Jun 2007,"6,696 members",https://myanimelist.net/anime/2153/Saint_Beast__Kouin_Jojishi_Tenshi_Tan
7787,6.31,Seikon no Qwaser II,TV (12 eps),Apr 2011 - Jun 2011,"132,571 members",https://myanimelist.net/anime/10073/Seikon_no_Qwaser_II
7788,6.31,Senran Kagura Shinovi Master: Tokyo Youma-hen,TV (12 eps),Oct 2018 - Dec 2018,"41,581 members",https://myanimelist.net/anime/36037/Senran_Kagura_Shinovi_Master__Tokyo_Youma-hen
7789,6.31,Seto no Hanayome Picture Drama,Special (1 eps),Mar 2010 - Mar 2010,"3,545 members",https://myanimelist.net/anime/28385/Seto_no_Hanayome_Picture_Drama
7790,6.31,Seven Knights Revolution: Eiyuu no Keishousha,TV (12 eps),Apr 2021 - Jun 2021,"53,239 members",https://myanimelist.net/anime/47391/Seven_Knights_Revolution__Eiyuu_no_Keishousha
7791,6.31,Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumonbako!,Special (1 eps),Apr 2007 - Apr 2007,"6,197 members",https://myanimelist.net/anime/17551/Shakugan_no_Shana__Shana___Yuuji_no_Naze_Nani_Shana_Nandemo_Shitsumonbako
7792,6.31,Shissou Word,Music (1 eps),Dec 2017 - Dec 2017,"1,069 members",https://myanimelist.net/anime/41602/Shissou_Word
7793,6.31,Shiyan Pin Jiating,ONA (12 eps),Apr 2018 - Jun 2018,"45,891 members",https://myanimelist.net/anime/36397/Shiyan_Pin_Jiating
