ranking,score,title,url,studio,themes,genres,demographics,emission_type,number_episodes,members,first_emission,last_emission,year,month
5344,6.74,Katsugeki/Touken Ranbu,https://myanimelist.net/anime/33018/Katsugeki_Touken_Ranbu,ufotable,"['historical', 'samurai']","['action', 'fantasy']",not_available,tv,13.0,118390.0,2017-07-01,2017-09-01,2017.0,7.0
5345,6.74,Kidou Senshi Victory Gundam,https://myanimelist.net/anime/89/Kidou_Senshi_Victory_Gundam,sunrise,"['mecha', 'military', 'space']","['drama', 'sci_fi']",not_available,tv,51.0,25959.0,1993-04-01,1994-03-01,1993.0,4.0
5346,6.74,Kikaider 01 The Animation,https://myanimelist.net/anime/1768/Kikaider_01_The_Animation,radix,['mecha'],"['action', 'adventure', 'drama', 'sci_fi']",shounen,ova,4.0,2914.0,2001-11-01,2002-03-01,2001.0,11.0
5347,6.74,Kurogane Communication,https://myanimelist.net/anime/1660/Kurogane_Communication,appp,['not_available'],"['action', 'adventure', 'drama', 'sci_fi']",not_available,tv,24.0,5991.0,1998-10-01,1999-03-01,1998.0,10.0
5348,6.74,Kyoto Teramachi Sanjou no Holmes,https://myanimelist.net/anime/37458/Kyoto_Teramachi_Sanjou_no_Holmes,seven,"['detective', 'romantic_subtext', 'workplace']","['drama', 'mystery']",not_available,tv,12.0,61983.0,2018-07-01,2018-09-01,2018.0,7.0
5349,6.74,Maburaho,https://myanimelist.net/anime/193/Maburaho,j_c_staff,"['harem', 'school']","['comedy', 'drama', 'romance', 'ecchi']",not_available,tv,24.0,95313.0,2003-10-01,2004-04-01,2003.0,10.0
5350,6.74,Mahou Shoujo Lalabel,https://myanimelist.net/anime/3878/Mahou_Shoujo_Lalabel,toei_animation,['mahou_shoujo'],"['comedy', 'slice_of_life']",shoujo,tv,49.0,2206.0,1980-02-01,1981-02-01,1980.0,2.0
5351,6.74,Mahoutsukai Tai! (TV),https://myanimelist.net/anime/630/Mahoutsukai_Tai_TV,madhouse,['school'],"['comedy', 'fantasy', 'romance', 'sci_fi']",not_available,tv,13.0,11032.0,1999-07-01,1999-10-01,1999.0,7.0
5352,6.74,Masamune-kun no Revenge,https://myanimelist.net/anime/33487/Masamune-kun_no_Revenge,silver_link_,"['harem', 'school']","['comedy', 'romance']",shounen,tv,12.0,809682.0,2017-01-01,2017-03-01,2017.0,1.0
5353,6.74,Meiken Lassie,https://myanimelist.net/anime/3425/Meiken_Lassie,nippon_animation,['pets'],"['adventure', 'slice_of_life']",kids,tv,25.0,1642.0,1996-01-01,1996-08-01,1996.0,1.0
5354,6.74,Mini Yuri,https://myanimelist.net/anime/40369/Mini_Yuri,w_toon_studio,"['cgdct', 'gag_humor', 'school']","['comedy', 'girls_love']",not_available,ona,4.0,10013.0,2019-09-01,2019-10-01,2019.0,9.0
5355,6.74,Monster Farm: Legend e no Michi,https://myanimelist.net/anime/13201/Monster_Farm__Legend_e_no_Michi,tms_entertainment,['isekai'],"['action', 'adventure', 'comedy', 'fantasy']",not_available,tv,25.0,16848.0,2000-04-01,2000-09-01,2000.0,4.0
5356,6.74,Nekopara,https://myanimelist.net/anime/38924/Nekopara,felix_film,['anthropomorphic'],"['comedy', 'slice_of_life']",not_available,tv,12.0,164038.0,2020-01-01,2020-03-01,2020.0,1.0
5357,6.74,Night Head Genesis,https://myanimelist.net/anime/1243/Night_Head_Genesis,bee_media,['psychological'],"['drama', 'mystery', 'sci_fi', 'supernatural']",not_available,tv,24.0,30424.0,2006-06-01,2006-12-01,2006.0,6.0
5358,6.74,Osomatsu-san Movie: Zensetsu Gekijou,https://myanimelist.net/anime/41052/Osomatsu-san_Movie__Zensetsu_Gekijou,add_some,['parody'],['comedy'],not_available,special,6.0,2168.0,2019-11-01,2019-11-01,2019.0,11.0
5359,6.74,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,https://myanimelist.net/anime/1121/Pokemon_Movie_06__Nanayo_no_Negaiboshi_Jirachi,olm,['not_available'],"['adventure', 'comedy', 'drama', 'fantasy']",kids,movie,1.0,94144.0,2003-07-01,2003-07-01,2003.0,7.0
5360,6.74,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,https://myanimelist.net/anime/25857/PriPara_Movie__Minna_Atsumare_Prism☆Tours,tatsunoko_production,"['idols__female_', 'music']",['not_available'],shoujo,movie,1.0,2429.0,2015-03-01,2015-03-01,2015.0,3.0
5361,6.74,Recorder to Randoseru,https://myanimelist.net/anime/14627/Recorder_to_Randoseru,seven,['school'],"['comedy', 'slice_of_life']",seinen,ova,2.0,13192.0,2012-07-01,2012-07-01,2012.0,7.0
5362,6.74,Saint October,https://myanimelist.net/anime/1724/Saint_October,studio_comet,['not_available'],"['adventure', 'fantasy']",not_available,tv,26.0,6489.0,2007-01-01,2007-06-01,2007.0,1.0
5363,6.74,Seigi wo Aisuru Mono Gekkou Kamen,https://myanimelist.net/anime/4332/Seigi_wo_Aisuru_Mono_Gekkou_Kamen,knack_productions,['not_available'],"['action', 'mystery']",not_available,tv,39.0,1001.0,1972-01-01,1972-10-01,1972.0,1.0
5364,6.74,Seikaisuru Kado,https://myanimelist.net/anime/32032/Seikaisuru_Kado,toei_animation,['adult_cast'],['sci_fi'],not_available,tv,12.0,105125.0,2017-04-01,2017-06-01,2017.0,4.0
5365,6.74,Shinkansen Henkei Robo Shinkalion The Animation,https://myanimelist.net/anime/36531/Shinkansen_Henkei_Robo_Shinkalion_The_Animation,olm,['mecha'],"['action', 'sci_fi']",kids,tv,76.0,3857.0,2018-01-01,2019-06-01,2018.0,1.0
5366,6.74,Shinmai Maou no Testament Specials,https://myanimelist.net/anime/30464/Shinmai_Maou_no_Testament_Specials,production_ims,['mythology'],"['comedy', 'fantasy', 'ecchi']",not_available,special,6.0,44449.0,2015-03-01,2015-08-01,2015.0,3.0
5367,6.74,Shisouhan,https://myanimelist.net/anime/44223/Shisouhan,add_some,"['music', 'psychological']",['not_available'],not_available,music,1.0,456.0,2020-06-01,2020-06-01,2020.0,6.0
5368,6.74,Sora no Otoshimono Final: Eternal My Master,https://myanimelist.net/anime/12783/Sora_no_Otoshimono_Final__Eternal_My_Master,production_ims,['harem'],"['comedy', 'sci_fi', 'supernatural', 'ecchi']",shounen,movie,1.0,91452.0,2014-04-01,2014-04-01,2014.0,4.0
5369,6.74,TaoTao Ehonkan Sekai Doubutsu Banashi,https://myanimelist.net/anime/2578/TaoTao_Ehonkan_Sekai_Doubutsu_Banashi,add_some,['not_available'],"['adventure', 'comedy', 'fantasy']",kids,tv,52.0,1198.0,1983-10-01,1985-04-01,1983.0,10.0
5370,6.74,Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,https://myanimelist.net/anime/45753/Tensei_shitara_Slime_Datta_Ken__Kanwa_-_Hinata_Sakaguchi,8bit,['isekai'],"['action', 'adventure', 'comedy', 'fantasy']",not_available,special,1.0,51602.0,2021-01-01,2021-01-01,2021.0,1.0
5371,6.74,The Naked King,https://myanimelist.net/anime/49049/The_Naked_King,add_some,['music'],['boys_love'],not_available,music,1.0,876.0,2021-05-01,2021-05-01,2021.0,5.0
5372,6.74,Uta no☆Prince-sama♪ Maji Love ST☆RISH Tours: Tabi no Hajimari,https://myanimelist.net/anime/52573/Uta_no☆Prince-sama♪_Maji_Love_ST☆RISH_Tours__Tabi_no_Hajimari,a_1_pictures,"['idols__male_', 'music', 'reverse_harem']","['comedy', 'romance']",shoujo,special,1.0,1976.0,2022-07-01,2022-07-01,2022.0,7.0
5373,6.74,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,https://myanimelist.net/anime/36777/Utawarerumono__Tusukuru-koujo_no_Karei_Naru_Hibi,white_fox,['not_available'],"['comedy', 'fantasy']",not_available,ova,1.0,8931.0,2018-04-01,2018-04-01,2018.0,4.0
5374,6.74,Viewtiful Joe,https://myanimelist.net/anime/278/Viewtiful_Joe,group_tac,['not_available'],"['action', 'comedy', 'sci_fi']",not_available,tv,51.0,11378.0,2004-10-01,2005-09-01,2004.0,10.0
5375,6.74,Wan Jie Du Zun 2nd Season,https://myanimelist.net/anime/52765/Wan_Jie_Du_Zun_2nd_Season,ruo_hong_culture,"['historical', 'martial_arts']","['action', 'adventure', 'fantasy']",not_available,ona,112.0,1385.0,,,,
5376,6.74,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,https://myanimelist.net/anime/28257/Youkai_Watch_Movie_2__Enma_Daiou_to_Itsutsu_no_Monogatari_da_Nyan,olm,['not_available'],"['comedy', 'supernatural']",kids,movie,1.0,2408.0,2015-12-01,2015-12-01,2015.0,12.0
5377,6.73,Uchi no Shishou wa Shippo ga Nai,https://myanimelist.net/anime/49533/Uchi_no_Shishou_wa_Shippo_ga_Nai,lidenfilms,"['historical', 'mythology', 'performing_arts']","['slice_of_life', 'supernatural']",seinen,tv,13.0,22070.0,2022-09-01,2022-12-01,2022.0,9.0
5378,6.73,Ushinawareta Mirai wo Motomete,https://myanimelist.net/anime/21845/Ushinawareta_Mirai_wo_Motomete,feel_,"['school', 'time_travel']","['drama', 'romance', 'sci_fi']",not_available,tv,12.0,89934.0,2014-10-01,2014-12-01,2014.0,10.0
5379,6.73,Wan Jie Shen Zhu 2nd Season,https://myanimelist.net/anime/41210/Wan_Jie_Shen_Zhu_2nd_Season,ruo_hong_culture,['not_available'],"['adventure', 'fantasy']",not_available,ona,48.0,1283.0,2020-02-01,2020-07-01,2020.0,2.0
5380,6.73,Witch Craft Works Specials,https://myanimelist.net/anime/23487/Witch_Craft_Works_Specials,j_c_staff,['not_available'],['comedy'],not_available,special,6.0,14997.0,2014-03-01,2014-08-01,2014.0,3.0
5381,6.73,Wo Shi Da Shenxian,https://myanimelist.net/anime/44513/Wo_Shi_Da_Shenxian,cg_year,['martial_arts'],"['action', 'fantasy']",not_available,ona,16.0,1562.0,2020-11-01,2021-02-01,2020.0,11.0
5382,6.73,Yama no Susume: Kabe tte Kowakunai no?,https://myanimelist.net/anime/17341/Yama_no_Susume__Kabe_tte_Kowakunai_no,8bit,"['cgdct', 'iyashikei']","['comedy', 'slice_of_life']",not_available,special,1.0,22173.0,2013-05-01,2013-05-01,2013.0,5.0
5383,6.73,Yoru wa Neko to Issho Season 2,https://myanimelist.net/anime/54198/Yoru_wa_Neko_to_Issho_Season_2,studio_puyukai,['pets'],['comedy'],not_available,ona,,2039.0,,,,
5384,6.73,Zettai Karen Children: Gentei Kaikin!! OVA Chou Sakidori Special!!,https://myanimelist.net/anime/9127/Zettai_Karen_Children__Gentei_Kaikin_OVA_Chou_Sakidori_Special,synergysp,['not_available'],"['action', 'comedy', 'supernatural']",shounen,ova,1.0,2941.0,2010-04-01,2010-04-01,2010.0,4.0
5385,6.73,Alps Monogatari: Watashi no Annette,https://myanimelist.net/anime/2546/Alps_Monogatari__Watashi_no_Annette,nippon_animation,['historical'],"['drama', 'slice_of_life']",not_available,tv,48.0,4049.0,1983-01-01,1983-12-01,1983.0,1.0
5386,6.73,Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,https://myanimelist.net/anime/6479/Candy_Boy_Episode__EX02_-_Shiawase_Kyouyuu_Riron,aic,['not_available'],"['girls_love', 'romance']",not_available,special,1.0,23500.0,2009-06-01,2009-06-01,2009.0,6.0
5387,6.73,Canvas 2: Nijiiro no Sketch,https://myanimelist.net/anime/694/Canvas_2__Nijiiro_no_Sketch,zexcs,['visual_arts'],"['comedy', 'drama', 'romance']",not_available,tv,24.0,26400.0,2005-10-01,2006-03-01,2005.0,10.0
5388,6.73,Cardfight!! Vanguard: Legion Mate-hen,https://myanimelist.net/anime/21729/Cardfight_Vanguard__Legion_Mate-hen,tms_entertainment,['strategy_game'],['action'],not_available,tv,33.0,15400.0,2014-03-01,2014-10-01,2014.0,3.0
5389,6.73,Code:Breaker,https://myanimelist.net/anime/11703/Code_Breaker,kinema_citrus,"['school', 'super_power']","['action', 'comedy', 'supernatural']",shounen,tv,13.0,320366.0,2012-10-01,2012-12-01,2012.0,10.0
5390,6.73,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,https://myanimelist.net/anime/8366/Crayon_Shin-chan_Movie_14__Densetsu_wo_Yobu_Odore_Amigo,shin_ei_animation,['school'],"['comedy', 'slice_of_life', 'ecchi']",seinen,movie,1.0,4129.0,2006-04-01,2006-04-01,2006.0,4.0
5391,6.73,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,https://myanimelist.net/anime/984/Dragon_Ball_Z__Saiya-jin_Zetsumetsu_Keikaku,toei_animation,['not_available'],"['adventure', 'comedy', 'fantasy', 'sci_fi']",shounen,ova,2.0,48018.0,1993-07-01,1993-07-01,1993.0,7.0
5392,6.73,Fate/Grand Order: First Order,https://myanimelist.net/anime/34321/Fate_Grand_Order__First_Order,lay_duce,['time_travel'],"['action', 'fantasy', 'supernatural']",not_available,special,1.0,205043.0,2016-12-01,2016-12-01,2016.0,12.0
5393,6.73,Fate/kaleid liner Prisma☆Illya Specials,https://myanimelist.net/anime/19109/Fate_kaleid_liner_Prisma☆Illya_Specials,silver_link_,['mahou_shoujo'],"['comedy', 'fantasy', 'ecchi']",not_available,special,5.0,43225.0,2013-09-01,2014-01-01,2013.0,9.0
5394,6.73,Future Card Buddyfight Battsu: All-Star Fight,https://myanimelist.net/anime/37611/Future_Card_Buddyfight_Battsu__All-Star_Fight,xebec,['strategy_game'],['not_available'],not_available,tv,8.0,2277.0,2018-04-01,2018-05-01,2018.0,4.0
5395,6.73,Gintama x Mameshiba,https://myanimelist.net/anime/19261/Gintama_x_Mameshiba,add_some,['parody'],['comedy'],not_available,special,6.0,13803.0,2013-12-01,2013-12-01,2013.0,12.0
5396,6.73,Girls & Panzer: Saishuushou Part 1 - Fushou Akiyama Yukari no Sensha Kouza,https://myanimelist.net/anime/39429/Girls___Panzer__Saishuushou_Part_1_-_Fushou_Akiyama_Yukari_no_Sensha_Kouza,add_some,"['military', 'school']",['not_available'],not_available,special,1.0,2785.0,2018-03-01,2018-03-01,2018.0,3.0
5397,6.73,Haunted Junction,https://myanimelist.net/anime/646/Haunted_Junction,studio_deen,['school'],"['comedy', 'supernatural']",shounen,tv,12.0,4392.0,1997-04-01,1997-06-01,1997.0,4.0
5398,6.73,Houkago no Pleiades (TV),https://myanimelist.net/anime/17919/Houkago_no_Pleiades_TV,gainax,['space'],"['action', 'sci_fi']",not_available,tv,12.0,35152.0,2015-04-01,2015-06-01,2015.0,4.0
5399,6.73,IDOLiSH7 Special Program: Kimi to Furikaeranai to!,https://myanimelist.net/anime/37710/IDOLiSH7_Special_Program__Kimi_to_Furikaeranai_to,troyca,"['idols__male_', 'music']",['drama'],not_available,special,1.0,2889.0,2018-04-01,2018-04-01,2018.0,4.0
5400,6.73,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,https://myanimelist.net/anime/39419/Jian_Wang_3__Xia_Gan_Yi_Dan_Shen_Jianxin,shengying_animation,"['historical', 'martial_arts']","['action', 'adventure', 'comedy']",not_available,ona,12.0,2474.0,2018-09-01,2018-11-01,2018.0,9.0
5401,6.73,Jungle Taitei: Yuuki ga Mirai wo Kaeru,https://myanimelist.net/anime/6909/Jungle_Taitei__Yuuki_ga_Mirai_wo_Kaeru,tezuka_productions,['not_available'],['adventure'],not_available,special,1.0,2324.0,2009-09-01,2009-09-01,2009.0,9.0
5402,6.73,Kaijin Kaihatsu-bu no Kuroitsu-san,https://myanimelist.net/anime/49385/Kaijin_Kaihatsu-bu_no_Kuroitsu-san,quad,['workplace'],"['comedy', 'fantasy']",not_available,tv,12.0,52055.0,2022-01-01,2022-04-01,2022.0,1.0
5403,6.73,Karasu Tengu Kabuto,https://myanimelist.net/anime/2243/Karasu_Tengu_Kabuto,azeta_pictures,['historical'],"['action', 'adventure', 'drama']",not_available,tv,39.0,2509.0,1990-07-01,1991-06-01,1990.0,7.0
5404,6.73,Kidou Senkan Nadesico: The Prince of Darkness,https://myanimelist.net/anime/219/Kidou_Senkan_Nadesico__The_Prince_of_Darkness,xebec,"['mecha', 'psychological', 'space']","['action', 'award_winning', 'drama', 'sci_fi']",not_available,movie,1.0,15627.0,1998-08-01,1998-08-01,1998.0,8.0
5405,6.73,Kidou Senshi Gundam MS IGLOO: Mokushiroku 0079,https://myanimelist.net/anime/1916/Kidou_Senshi_Gundam_MS_IGLOO__Mokushiroku_0079,sunrise,"['mecha', 'military', 'space']",['sci_fi'],not_available,ova,3.0,13815.0,2006-04-01,2006-08-01,2006.0,4.0
5406,6.73,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen!!,https://myanimelist.net/anime/3547/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo_The_Movie_2__UFO_Shuurai_Tornado_Daisakusen,add_some,"['adult_cast', 'detective', 'gag_humor']","['action', 'comedy', 'mystery']",shounen,movie,1.0,1311.0,2003-12-01,2003-12-01,2003.0,12.0
5407,6.73,Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,https://myanimelist.net/anime/18053/Koi_to_Senkyo_to_Chocolate__Ikenai_Hazuki-sensei,aic_build,['school'],"['drama', 'romance']",not_available,special,1.0,10487.0,2012-09-01,2012-09-01,2012.0,9.0
5408,6.73,Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,https://myanimelist.net/anime/3484/Maison_Ikkoku__Prelude_-_Meguru_Haru_no_Sakura_no_You_ni,studio_deen,['adult_cast'],"['comedy', 'drama', 'romance']",seinen,special,1.0,3826.0,1992-06-01,1992-06-01,1992.0,6.0
5409,6.73,Majime ni Fumajime Kaiketsu Zorori,https://myanimelist.net/anime/2707/Majime_ni_Fumajime_Kaiketsu_Zorori,ajia_do,['not_available'],['adventure'],kids,tv,97.0,1270.0,2005-02-01,2007-01-01,2005.0,2.0
5410,6.73,Mayonaka no Occult Koumuin,https://myanimelist.net/anime/37964/Mayonaka_no_Occult_Koumuin,lidenfilms,"['mythology', 'workplace']","['fantasy', 'mystery']",shoujo,tv,12.0,62803.0,2019-04-01,2019-06-01,2019.0,4.0
5411,6.73,Meiken Jolie,https://myanimelist.net/anime/3836/Meiken_Jolie,visual_80,"['historical', 'pets']",['adventure'],not_available,tv,52.0,3330.0,1981-04-01,1982-06-01,1981.0,4.0
5412,6.73,Midara na Ao-chan wa Benkyou ga Dekinai,https://myanimelist.net/anime/38778/Midara_na_Ao-chan_wa_Benkyou_ga_Dekinai,silver_link_,['school'],"['comedy', 'romance', 'ecchi']",shounen,tv,12.0,257996.0,2019-04-01,2019-06-01,2019.0,4.0
5413,6.73,Mini Van,https://myanimelist.net/anime/18391/Mini_Van,dle,"['parody', 'strategy_game']",['comedy'],not_available,tv,37.0,2035.0,2013-04-01,2013-12-01,2013.0,4.0
5414,6.73,Moyashimon: Kin Gekijou Deluxe,https://myanimelist.net/anime/3618/Moyashimon__Kin_Gekijou_Deluxe,shirogumi,['not_available'],['comedy'],not_available,special,4.0,6157.0,2007-12-01,2008-03-01,2007.0,12.0
5415,6.73,Ningyo no Mori,https://myanimelist.net/anime/2016/Ningyo_no_Mori,pastel,['not_available'],"['drama', 'fantasy', 'horror', 'mystery']",shounen,ova,1.0,7113.0,1991-08-01,1991-08-01,1991.0,8.0
5416,6.73,number24,https://myanimelist.net/anime/39583/number24,pra,"['school', 'team_sports']",['sports'],not_available,tv,12.0,57866.0,2020-01-01,2020-04-01,2020.0,1.0
5417,6.73,Okusama ga Seitokaichou! Seitokaichou to Ofuro Asobi,https://myanimelist.net/anime/31980/Okusama_ga_Seitokaichou_Seitokaichou_to_Ofuro_Asobi,seven,['not_available'],"['comedy', 'romance', 'ecchi']",shounen,ova,1.0,44441.0,2016-01-01,2016-01-01,2016.0,1.0
5418,6.73,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,https://myanimelist.net/anime/10108/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai__SD_Chara_ni_Yoru_Character_Commentary,i_was_a_ballerina,['not_available'],['comedy'],not_available,special,16.0,22357.0,2010-12-01,2011-07-01,2010.0,12.0
5419,6.73,Oyayubi Hime Monogatari,https://myanimelist.net/anime/2783/Oyayubi_Hime_Monogatari,add_some,['not_available'],"['adventure', 'fantasy']",shoujo,tv,26.0,1826.0,1992-09-01,1993-03-01,1992.0,9.0
5420,6.73,Pokemon XY: Sora no Hahen,https://myanimelist.net/anime/23849/Pokemon_XY__Sora_no_Hahen,olm,['not_available'],"['adventure', 'fantasy']",kids,movie,1.0,7825.0,2014-07-01,2014-07-01,2014.0,7.0
5421,6.73,Ribbon no Kishi,https://myanimelist.net/anime/3024/Ribbon_no_Kishi,mushi_production,['crossdressing'],"['action', 'fantasy', 'mystery', 'romance']",shoujo,tv,52.0,4981.0,1967-04-01,1968-04-01,1967.0,4.0
5422,6.73,RPG Fudousan,https://myanimelist.net/anime/48363/RPG_Fudousan,doga_kobo,['cgdct'],"['comedy', 'fantasy']",not_available,tv,12.0,42060.0,2022-04-01,2022-06-01,2022.0,4.0
5423,6.73,Ryoutei no Aji,https://myanimelist.net/anime/30088/Ryoutei_no_Aji,studio_colorido,['not_available'],['slice_of_life'],not_available,special,,2189.0,,,,
5424,6.73,Sasami: Mahou Shoujo Club 2,https://myanimelist.net/anime/1882/Sasami__Mahou_Shoujo_Club_2,aic_spirits,"['mahou_shoujo', 'school']",['fantasy'],not_available,tv,13.0,4359.0,2006-10-01,2007-01-01,2006.0,10.0
5425,6.73,Shin Tenchi Muyou! Specials,https://myanimelist.net/anime/8767/Shin_Tenchi_Muyou_Specials,aic,['not_available'],"['comedy', 'romance', 'sci_fi']",not_available,special,6.0,4065.0,1997-01-01,1997-09-01,1997.0,1.0
5426,6.73,Sousei no Aquarion Evol,https://myanimelist.net/anime/30381/Sousei_no_Aquarion_Evol,satelight,['mecha'],"['romance', 'sci_fi']",not_available,special,1.0,6523.0,2015-07-01,2015-07-01,2015.0,7.0
5427,6.73,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,https://myanimelist.net/anime/36827/Tantei_Opera_Milky_Holmes__Arsene_Karei_naru_Yokubou,j_c_staff,['super_power'],"['comedy', 'mystery']",not_available,special,1.0,2246.0,2017-12-01,2017-12-01,2017.0,12.0
5428,6.73,Teekyuu 3,https://myanimelist.net/anime/20473/Teekyuu_3,mappa,['school'],['comedy'],shounen,tv,12.0,26079.0,2013-10-01,2013-12-01,2013.0,10.0
5429,6.73,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,https://myanimelist.net/anime/52608/Tensei_Kizoku_no_Isekai_Boukenroku__Jichou_wo_Shiranai_Kamigami_no_Shito,magic_bus,"['harem', 'isekai', 'reincarnation']","['action', 'fantasy', 'romance']",not_available,tv,12.0,54946.0,,,,
5430,6.73,The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,https://myanimelist.net/anime/2625/The☆Doraemons__The_Mysterious_Thief_Dorapan_The_Mysterious_Cartel,shin_ei_animation,['not_available'],"['comedy', 'fantasy', 'sci_fi']","kids,_shounen",movie,1.0,2197.0,1997-03-01,1997-03-01,1997.0,3.0
5431,6.72,Koihime†Musou,https://myanimelist.net/anime/4262/Koihime†Musou,doga_kobo,"['historical', 'martial_arts']","['action', 'adventure', 'fantasy', 'ecchi']",not_available,tv,12.0,46948.0,2008-07-01,2008-09-01,2008.0,7.0
5432,6.72,Koukaku Kidoutai Nyuumon Arise,https://myanimelist.net/anime/22013/Koukaku_Kidoutai_Nyuumon_Arise,production_i_g,['not_available'],['comedy'],not_available,tv,26.0,7578.0,2014-01-01,2014-07-01,2014.0,1.0
5433,6.72,Kyouki Sanmyaku: Naked Peak,https://myanimelist.net/anime/53849/Kyouki_Sanmyaku__Naked_Peak,g_angle,['not_available'],['not_available'],not_available,movie,1.0,1811.0,2023-02-01,2023-02-01,2023.0,2.0
